model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,throughput_infps
yolov8n,INT8,1,MAXN,default,inference,128,64,27.875067636805337,12.830300590203784,2.063617319340208,26.807795356028556,2.1725966153971923,4957.886507421199,409.638220280506,4.809619238476953,50.35731261530793,6.383432210059439,32.062636449580275,0.6412527289916055,2.495,50.0,20.0
yolov8n,INT8,1,MAXN,default,train,128,64,25.45396830674678,21.56091249491826,15.12871187980124,23.920691709669075,1.1805608094159319,2005.7556134357817,693.2376668124087,17.23446893787575,57.3897140981517,10.002765982801584,53.784482600720715,1.0756896520144144,2.495,50.0,20.0
yolov8n,INT8,1,MAXN,default,train,128,64,26.139304052091934,22.14142960160098,15.536045106090652,24.56474472664688,1.180560809415932,2059.7596100522896,711.9027546038586,17.23446893787575,57.3897140981517,10.002765982801584,55.23260369629849,1.1046520739259698,2.495,50.0,20.0
yolov8n,INT8,1,MAXN,default,train,128,64,25.950348289928584,21.98137366830532,15.423738166388844,24.38717113658796,1.180560809415932,2044.870022853827,706.7565530326814,17.23446893787575,57.3897140981517,10.002765982801584,54.83333833303932,1.0966667666607863,2.495,50.0,20.0
yolov8n,INT8,2,7W,default,inference,128,64,5.5612863018859935,3.783510745626434,2.6057102339040012,5.226576521539645,1.4698745889157543,510.8143506697811,89.21538128488243,4.308797127468582,40.615591197022994,0.9892735614425808,10.542704958537623,0.21085409917075246,2.785,50.0,17.905223175104137
yolov8n,INT8,2,7W,default,inference,128,64,5.16104822004799,3.5112167112535846,2.4181808730275947,4.850427039566174,1.4698745889157543,474.0517484965994,82.79467371156471,4.308797127468582,40.615591197022994,0.9892735614425808,9.783961067118453,0.19567922134236906,2.785,50.0,17.905223175104137
yolov8n,INT8,2,7W,default,inference,128,64,5.251973789558829,3.5730761176250563,2.4607835505623936,4.935880192131222,1.4698745889157545,482.40342888629795,84.25332174946624,4.308797127468582,40.615591197022994,0.9892735614425808,9.956331522531745,0.1991266304506349,2.785,50.0,17.905223175104137
yolov8n,INT8,2,7W,default,train,128,64,5.016333640082704,4.466985747715858,3.8932049946818292,4.7933642406726085,1.1229795489380614,211.41671218510388,101.24059082408981,38.77917414721723,41.606348337106425,1.5770995176831897,12.440055109617466,0.24880110219234933,2.785,50.0,17.905223175104137
yolov8n,INT8,2,7W,default,train,128,64,5.19629767462395,4.627241590942414,4.032876102787693,4.965329111765783,1.1229795489380614,219.00141591977194,104.87265888241424,38.77917414721723,41.606348337106425,1.5770995176831897,12.886349688102737,0.2577269937620547,2.785,50.0,17.905223175104137
yolov8n,INT8,2,7W,default,train,128,64,4.979566262755108,4.434244833277688,3.864669624564224,4.758231124665892,1.1229795489380614,209.86712665351996,100.49854468625809,38.77917414721723,41.606348337106425,1.5770995176831897,12.348875329122668,0.24697750658245338,2.785,50.0,17.905223175104137
yolov8n,INT8,2,15W,default,inference,128,64,11.626363724200555,6.228532556445102,2.3775043378125145,11.046190445659745,1.8666296786343255,1699.736787240208,188.07373199245202,4.308797127468582,42.85746499056027,2.148145794486137,17.36371129631476,0.34727422592629525,2.785,50.0,17.905223175104137
yolov8n,INT8,2,15W,default,inference,128,64,11.612897066668275,6.221318132670304,2.374750507168786,11.03339579487324,1.866629678634326,1697.7680054480866,187.85588876995865,4.308797127468582,42.85746499056027,2.148145794486137,17.34359914783362,0.3468719829566724,2.785,50.0,17.905223175104137
yolov8n,INT8,2,15W,default,inference,128,64,11.448038373094475,6.132999225357947,2.3410381385902976,10.876763801496987,1.866629678634326,1673.6661974528256,185.18905410975555,4.308797127468582,42.85746499056027,2.148145794486137,17.09738641719759,0.3419477283439518,2.785,50.0,17.905223175104137
yolov8n,INT8,2,15W,default,train,128,64,10.601743761279677,9.29262963327387,7.078236704296991,10.219628573215703,1.1408766064794293,702.8470312125614,225.51401368233934,18.67145421903052,45.672116633031216,3.351787582669485,25.878661440239533,0.5175732288047906,2.785,50.0,17.905223175104137
yolov8n,INT8,2,15W,default,train,128,64,10.18270627814512,8.92533532576095,6.7984670210839315,9.815694321236254,1.140876606479429,675.0667662278926,216.60049654470077,18.67145421903052,45.672116633031216,3.351787582669485,24.855798654551876,0.4971159730910375,2.785,50.0,17.905223175104137
yolov8n,INT8,2,15W,default,train,128,64,10.548096118993845,9.245606456550684,7.042418944570195,10.167914535380499,1.1408766064794293,699.2904383575385,224.37285281211913,18.67145421903052,45.672116633031216,3.351787582669485,25.74770853258177,0.5149541706516354,2.785,50.0,17.905223175104137
yolov8n,INT8,2,25W,default,inference,128,64,17.907556447261694,8.7540187017566,2.0981949843425025,17.29884497698416,2.045638358491092,2948.7145672971,269.5828238238114,4.308797127468582,45.89583725735184,3.5993787675723348,24.410067595570265,0.4882013519114053,2.785,50.0,17.905223175104137
yolov8n,INT8,2,25W,default,inference,128,64,18.30134572947566,8.946520607374186,2.1443345399687828,17.679248622041996,2.045638358491092,3013.5571490490815,275.51098197332874,4.308797127468582,45.89583725735184,3.5993787675723348,24.94684786626565,0.498936957325313,2.785,50.0,17.905223175104137
yolov8n,INT8,2,25W,default,inference,128,64,18.509929844867123,9.04848590076325,2.168773951678403,17.880742571674087,2.0456383584910918,3047.903265526389,278.6510360056937,4.308797127468582,45.89583725735184,3.5993787675723348,25.231172105089783,0.5046234421017957,2.785,50.0,17.905223175104137
yolov8n,INT8,2,25W,default,train,128,64,17.342808940602644,15.014641084875354,10.775884818547928,16.713243226869455,1.1550598407625285,1191.581915253984,394.51793188971754,14.721723518850986,50.26643392720467,5.613911148666579,41.811478677037705,0.8362295735407541,2.785,50.0,17.905223175104137
yolov8n,INT8,2,25W,default,train,128,64,17.7824515521625,15.395264318447056,11.049054992982771,17.13692626028472,1.1550598407625288,1221.7886820415308,404.51901617065613,14.721723518850986,50.26643392720467,5.613911148666579,42.87140545947006,0.8574281091894013,2.785,50.0,17.905223175104137
yolov8n,INT8,2,25W,default,train,128,64,17.405524764529645,15.068937686413843,10.814853044355656,16.773682387737537,1.155059840762529,1195.890965872463,395.944604883532,14.721723518850986,50.26643392720467,5.613911148666579,41.962679174247675,0.8392535834849535,2.785,50.0,17.905223175104137
yolov8n,INT8,2,MAXN,default,inference,128,64,29.631124501735624,13.201185908797834,2.093101248084285,27.550367975394888,2.244580502573498,5300.42846898592,439.4315855552441,4.308797127468582,50.53544153073115,5.712058713912469,36.81461739965761,0.7362923479931521,2.785,50.0,17.905223175104137
yolov8n,INT8,2,MAXN,default,inference,128,64,29.929888616180296,13.334290564256673,2.114205527835474,27.82815227920393,2.244580502573498,5353.8715240283,443.8622776307251,4.308797127468582,50.53544153073115,5.712058713912469,37.18581109382146,0.7437162218764292,2.785,50.0,17.905223175104137
yolov8n,INT8,2,MAXN,default,inference,128,64,29.799105023908993,13.276024179013929,2.104967157546963,27.70655257103196,2.244580502573498,5330.47689802582,441.922748089313,4.308797127468582,50.53544153073115,5.712058713912469,37.023321549715945,0.7404664309943189,2.785,50.0,17.905223175104137
yolov8n,INT8,2,MAXN,default,train,128,64,27.733401099863137,23.63183021100289,16.665913756307063,26.415147731051206,1.1735612879848203,2155.6596069109883,653.4866484240357,12.926391382405745,57.31687087821081,8.977625403135063,65.80398700541758,1.3160797401083517,2.785,50.0,17.905223175104137
yolov8n,INT8,2,MAXN,default,train,128,64,28.606435428161443,24.37574903078386,17.19054882610335,27.2466840678041,1.1735612879848203,2223.5187501218293,674.0580985359231,12.926391382405745,57.31687087821081,8.977625403135063,67.87546534259525,1.357509306851905,2.785,50.0,17.905223175104137
yolov8n,INT8,2,MAXN,default,train,128,64,28.192340519233696,24.022895785565787,16.9417055625503,26.85227235628644,1.1735612879848203,2191.3320137966034,664.3007127327812,12.926391382405745,57.31687087821081,8.977625403135063,66.89292822397888,1.3378585644795777,2.785,50.0,17.905223175104137
yolov8n,INT8,4,7W,default,inference,128,64,5.722778744690762,3.9856287493759286,2.709763994651354,5.552999524987828,1.435853438579004,574.6038520457048,98.37879926293003,3.803486529318542,40.47637366888441,0.8742286635495966,12.58121199273629,0.25162423985472576,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,7W,default,inference,128,64,5.53805523425643,3.8569780769109565,2.6222965002973315,5.373756256733299,1.4358534385790038,556.0564216112425,95.20326549464977,3.803486529318542,40.47637366888441,0.8742286635495966,12.175107589875552,0.24350215179751103,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,7W,default,inference,128,64,5.953517245620377,4.146326557891793,2.819019814226584,5.7768926446104,1.435853438579004,597.7714839539647,102.34536475111075,3.803486529318542,40.47637366888441,0.8742286635495966,13.088477802684796,0.2617695560536959,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,7W,default,train,128,64,5.646215069792785,4.976555597299184,4.2597709490441495,5.343594585875605,1.1345628435974935,247.97866364640683,107.50008303183864,32.329635499207605,41.673001567781604,1.367978491789407,15.699672892709994,0.3139934578541999,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,7W,default,train,128,64,5.922491011048469,5.220064313290327,4.4682065495187135,5.605062951081846,1.1345628435974933,260.11255119113906,112.7601884754975,32.329635499207605,41.673001567781604,1.367978491789407,16.467876344442658,0.32935752688885317,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,7W,default,train,128,64,5.551400111387711,4.892986001361746,4.188238072531958,5.253861429747004,1.1345628435974933,243.81444276775687,105.69487090739511,32.329635499207605,41.673001567781604,1.367978491789407,15.436033655823788,0.3087206731164758,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,15W,default,inference,128,64,12.177402143854048,6.506291237553019,2.4111660790938028,11.688453867833791,1.8716349605699334,1840.6019863192573,201.94100632727896,3.803486529318542,42.899813751250136,1.8735627483582555,20.54602662272398,0.41092053245447957,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,15W,default,inference,128,64,12.957704348149957,6.923200635344079,2.5656685077903854,12.437425299518413,1.8716349605699338,1958.5438732824966,214.88095940704477,3.803486529318542,42.899813751250136,1.8735627483582555,21.86257260468659,0.43725145209373184,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,15W,default,inference,128,64,12.05246850049724,6.439540163765229,2.386428802666451,11.568536572694331,1.8716349605699338,1821.7183928069333,199.86919943730612,3.803486529318542,42.899813751250136,1.8735627483582555,20.335235360995103,0.40670470721990204,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,15W,default,train,128,64,11.690401083028666,10.271197173920331,7.836244153566665,11.310262601661353,1.1381731734945022,724.5394136722207,238.34507077308672,18.700475435816163,45.64278641763929,2.949912687012496,32.40334597094806,0.6480669194189612,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,15W,default,train,128,64,11.514898873229786,10.117000770520626,7.718602495619529,11.140467222880135,1.1381731734945022,713.6622617864348,234.76691410264755,18.700475435816163,45.64278641763929,2.949912687012496,31.916890563439857,0.6383378112687972,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,15W,default,train,128,64,11.40471434747886,10.020192544569712,7.644744221673506,11.033865583464046,1.1381731734945022,706.8333231455509,232.52046093122212,18.700475435816163,45.64278641763929,2.949912687012496,31.611482110539537,0.6322296422107907,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,25W,default,inference,128,64,21.450691604824915,10.346645590292463,2.420274093283073,20.477345476511978,2.073202509705233,3709.194375676738,335.8605743588072,3.803486529318542,45.812589245538575,3.1802104689776884,32.68060693336269,0.6536121386672538,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,25W,default,inference,128,64,20.149032245253277,9.718795993604147,2.273408319242386,19.234750184494057,2.073202509705233,3484.1150325713575,315.4800631762722,3.803486529318542,45.812589245538575,3.1802104689776884,30.697499876724713,0.6139499975344943,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,25W,default,inference,128,64,20.931031146960272,10.095989682134931,2.3616409840741133,19.98126512058615,2.0732025097052325,3619.336123873818,327.7240786660191,3.803486529318542,45.812589245538575,3.1802104689776884,31.88889263924334,0.6377778527848669,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,25W,default,train,128,64,19.62474332865457,17.046000128707227,12.233136393715913,18.92864891464046,1.151281425582326,1423.5713404185888,433.13058311813904,14.263074484944532,50.117847730190704,4.9872440185117615,53.775286350503436,1.0755057270100687,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,25W,default,train,128,64,18.812127073142513,16.340163799330995,11.726589871147393,18.144856355149592,1.1512814255823265,1364.6244694846828,415.1956248510779,14.263074484944532,50.117847730190704,4.9872440185117615,51.548573312711525,1.0309714662542304,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,25W,default,train,128,64,18.472112412476886,16.044827964746815,11.514640820394089,17.8169020971098,1.151281425582326,1339.959936647762,407.69128475467596,14.263074484944532,50.117847730190704,4.9872440185117615,50.616872681806164,1.0123374536361234,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,MAXN,default,inference,128,64,31.505514092577048,14.387864167254687,2.237378308766964,30.285587390248498,2.1897283520566164,5464.848142002021,504.3569127835357,3.803486529318542,50.54976950586924,5.067451253220159,45.45365391084205,0.909073078216841,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,MAXN,default,inference,128,64,32.14651569645534,14.68059527395852,2.2828993270937223,30.901768736615402,2.1897283520566164,5576.034279567696,514.6184050756906,3.803486529318542,50.54976950586924,5.067451253220159,46.37844012360991,0.9275688024721983,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,MAXN,default,inference,128,64,32.81443109400292,14.985617308732953,2.3303316406301167,31.543821746202244,2.1897283520566164,5691.888799782061,525.3107475944581,3.803486529318542,50.54976950586924,5.067451253220159,47.34205542068588,0.9468411084137176,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,MAXN,default,train,128,64,31.146362562853458,26.599382571645716,18.867351345271224,29.555234101289216,1.1709430652745567,2733.0534681645026,631.7771077442742,10.776545166402535,57.37989850614477,7.91798699908193,83.90779251997598,1.6781558503995198,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,MAXN,default,train,128,64,30.821821550311565,26.322220494200216,18.670756019020164,29.24727243861388,1.170943065274557,2704.5754095116095,625.1940731496455,10.776545166402535,57.37989850614477,7.91798699908193,83.03348432781921,1.6606696865563841,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,4,MAXN,default,train,128,64,30.873637844438836,26.36647225644548,18.702144474886758,29.296441669855643,1.170943065274557,2709.1222230307208,626.2451219959333,10.776545166402535,57.37989850614477,7.91798699908193,83.17307657869637,1.6634615315739274,3.1550000000000002,50.0,15.817959093978228
yolov8n,INT8,8,7W,default,inference,128,64,6.458950178531668,4.419123659570975,2.9180325067245714,6.242501161031354,1.4615907306741283,604.0069021557758,112.86557179665859,3.3566433566433567,40.704708100282204,0.7972265346709649,15.806561713963596,0.3161312342792719,3.575,50.0,13.947147282556493
yolov8n,INT8,8,7W,default,inference,128,64,6.4328611859712055,4.401273934601503,2.9062459893719272,6.217286449375868,1.4615907306741283,601.5671973831354,112.40968516159478,3.3566433566433567,40.704708100282204,0.7972265346709649,15.742715847442941,0.31485431694885885,3.575,50.0,13.947147282556493
